Ensembl_GeneID	GeneSymbol	DCMvsControl_male_logFC	DCMvsControl_male_P.Value	DCMvsControl_male_adj.P.Val	DCMvsControl_female_logFC	DCMvsControl_female_P.Value	DCMvsControl_female_adj.P.Val
ENSG00000256340	ABCC6P1	NA	NA	NA	0.765467227330957	0.000187040196865177	0.000650742061117569
ENSG00000116793	PHTF1	-0.124770522466232	0.0200095197239746	0.0429386440916891	-0.215943344128009	0.00018743814539585	0.00065201742542202
ENSG00000099953	MMP11	-0.763705309409914	3.40437516808601e-09	3.07325457723699e-08	-0.509470168227008	0.000187918182377331	0.000653577865771268
ENSG00000203832	NA	-0.176803978222189	0.0198486077231025	0.0426508880840751	-0.305539105791713	0.000187965625918906	0.000653633479287281
ENSG00000167550	RHEBL1	0.546976097428828	9.74804336450596e-08	6.90201325920948e-07	0.406276708442673	0.000188762621063605	0.000656292892188035
ENSG00000261079		NA	NA	NA	0.580210284121758	0.000188793557071367	0.000656292892188035
ENSG00000256673		0.53942697528062	0.00382736320268937	0.0101930584025487	0.748986386277085	0.000188901419882197	0.00065655802083491
ENSG00000272275		-0.963625779060997	3.61871270730791e-10	3.81534595487396e-09	-0.603955046151547	0.000188959275821689	0.000656649282750923
ENSG00000166681	BEX3	NA	NA	NA	0.329994447852686	0.000189114644866167	0.000657079323685642
ENSG00000222455	RNA5SP296	NA	NA	NA	-0.767301216014411	0.000189738328814283	0.000659136110178804
ENSG00000151229	SLC2A13	-0.40061579561406	0.00914639599334235	0.0218900443553665	-0.617597622556191	0.000190041159403056	0.000660077775957699
ENSG00000129521	EGLN3	0.333712064637144	0.00023395763216633	0.000836379417520817	0.36271756524464	0.000190387359379554	0.000661169738513789
ENSG00000204116	CHIC1	NA	NA	NA	-0.314867384559706	0.000190563752971986	0.00066167173776288
ENSG00000267414	SETBP1-DT	0.728961377297663	3.50044043957268e-11	4.2992111569007e-10	0.430614769205099	0.000191815762846571	0.000665907679203908
ENSG00000235374	SSR4P1	NA	NA	NA	0.454357166354513	0.000191935274349926	0.000666211280485352
ENSG00000164120	HPGD	-0.634090259973462	2.35121709764339e-05	0.000104380778692859	-0.597498849365046	0.000191993238987021	0.000666301185602753
ENSG00000228649	SNHG26	-0.226265048104416	0.0146718611936675	0.032951037227451	-0.37239181042027	0.000192945402657192	0.000669493807416782
ENSG00000147642	SYBU	-0.409637037997083	0.000274173065447618	0.000963081553932886	-0.44988815207059	0.000192995924330041	0.000669557312771718
ENSG00000175772	LINC01106	0.502768134302298	1.71252422900958e-05	7.85432928780581e-05	0.46556219466428	0.000193174420679216	0.000670064703077081
ENSG00000254690		NA	NA	NA	0.705534038857646	0.000193312337416975	0.000670431188895554
ENSG00000166920	C15orf48	0.67812145574536	0.00185619641513383	0.00537461581481067	0.872700266923767	0.000193411827575917	0.000670664306500106
ENSG00000107669	ATE1	NA	NA	NA	-0.351355225627625	0.000193545760429667	0.000671016758006157
ENSG00000198793	MTOR	NA	NA	NA	-0.251196353627851	0.000194507061090495	0.000674237070312191
ENSG00000086205	FOLH1	0.544354274257691	0.00216633569926413	0.00617370024223916	0.710815573871194	0.00019483926528713	0.000675275979308181
ENSG00000267683		1.06720371461427	1.75028325387607e-07	1.18169708573095e-06	0.807830202553945	0.00019488007923323	0.000675304806827705
ENSG00000214711	CAPN14	0.801755546074164	1.02136050739696e-09	9.97879299681066e-09	0.515591514013551	0.000194959324382552	0.000675466775590831
ENSG00000148218	ALAD	-0.60130293028501	6.50402550309143e-09	5.61063320795945e-08	-0.407779380935329	0.000195745705964883	0.000678078265653649
ENSG00000134489	HRH4	0.51023652579439	0.000936618315115337	0.00291680881258981	0.616537802437292	0.000195940461018902	0.000678639786738968
ENSG00000260081		NA	NA	NA	0.780635789760112	0.000196354948262666	0.000679962036301695
ENSG00000070495	JMJD6	-0.269212290850229	2.96637803050655e-06	1.58021794032188e-05	-0.228547653415756	0.000196503170579508	0.000680361943987464
ENSG00000139880	CDH24	0.283495517060731	0.0116228484949115	0.0268999236632983	0.45048967546782	0.000196796261777504	0.000681263221055856
ENSG00000143512	HHIPL2	0.445932281927824	0.0190198563957913	0.0411007134131704	0.762864120138464	0.000197043011305333	0.000682003800455718
ENSG00000161277	THAP8	NA	NA	NA	0.483652599368884	0.000197108695117753	0.000682117534261784
ENSG00000167258	CDK12	NA	NA	NA	-0.330472669214886	0.000197320457918605	0.000682736669331758
ENSG00000153237	CCDC148	0.810220292606696	1.28179941117007e-08	1.05368170741793e-07	0.560706327614588	0.000197565909435039	0.000683472143161237
ENSG00000139112	GABARAPL1	NA	NA	NA	-0.25258448887579	0.000197630338198248	0.000683474191311601
ENSG00000265683	SYPL1P2	0.880658564635009	9.01386749965483e-09	7.60524484410585e-08	0.602804538747789	0.000197632280236341	0.000683474191311601
ENSG00000165810	BTNL9	-0.440699385458245	7.0638268318012e-07	4.28593825961053e-06	-0.351660288047395	0.000197979405626296	0.0006845607368253
ENSG00000176208	ATAD5	NA	NA	NA	-0.496257190765401	0.000198102349259086	0.000684871888197149
ENSG00000179818	PCBP1-AS1	0.183434846476541	0.0001990466346734	0.00072062510716863	0.19659486499441	0.000198169212398532	0.000684989088964388
ENSG00000183578	TNFAIP8L3	-0.590039962425067	1.46438205303466e-06	8.33506530926139e-06	-0.485229632296118	0.000198628148056923	0.000686461258069334
ENSG00000272338		0.422804054426015	5.85052201874777e-05	0.000238719218675825	0.418674631077369	0.000199034346201384	0.00068775070642018
ENSG00000197977	ELOVL2	-0.565456060471234	3.84907257260016e-06	2.0016911193995e-05	-0.485224950878221	0.000199899892391915	0.000690626710523091
ENSG00000088812	ATRN	NA	NA	NA	-0.273983145028936	0.000200454632286358	0.000692428143873471
ENSG00000123094	RASSF8	NA	NA	NA	-0.468380753810026	0.000200960637732964	0.000694060663574659
ENSG00000175602	CCDC85B	NA	NA	NA	1.27840704792028	0.000201315843838055	0.000695171909404888
ENSG00000140992	PDPK1	-0.298919763852899	0.00535850730568458	0.0136749527593554	-0.429324202675996	0.000201459084342716	0.000695550960579162
ENSG00000165533	TTC8	0.345585499948175	4.92245299850674e-06	2.50965396864496e-05	0.299788593936825	0.000201755872984263	0.000696385015359969
ENSG00000153140	CETN3	0.273247785767458	7.69735863356173e-07	4.62977741719381e-06	0.218514076647828	0.000201797391999689	0.000696385015359969
ENSG00000257923	CUX1	0.238186464126665	3.65215238660107e-07	2.32950824880162e-06	0.184920700426723	0.000201801191593173	0.000696385015359969
ENSG00000107104	KANK1	NA	NA	NA	-0.383221975442726	0.000201968977285802	0.000696848301008843
ENSG00000184986	TMEM121	NA	NA	NA	1.15526992524414	0.000202050978751853	0.000697015502895461
ENSG00000250320	EDIL3-DT	0.760490732503286	3.52795204181982e-05	0.000150976876814369	0.730271601991719	0.000202545022532269	0.000698603836222919
ENSG00000215375	MYL5	NA	NA	NA	0.727007496787609	0.00020324295870252	0.000700894776766854
ENSG00000102096	PIM2	0.294836797503988	0.000197610949163307	0.000715801487635121	0.315222705101412	0.000203760259284634	0.000702562128454286
ENSG00000103353	UBFD1	-0.191019818438487	0.000484252520346077	0.0016106356634622	-0.21804871931514	0.000204502268613374	0.00070500359058635
ENSG00000205336	ADGRG1	-0.400677863867973	3.66581080534385e-09	3.29637448489185e-08	-0.266282705635785	0.000204840919832377	0.000706053931835566
ENSG00000171467	ZNF318	-0.197119632999645	0.0167993952162795	0.0370053245695892	-0.329778406447675	0.000205042764620373	0.000706632452997674
ENSG00000182010	RTKN2	1.03904048201414	8.97140869063829e-08	6.38694224049861e-07	0.765027060108675	0.000205405434098074	0.000707764935498602
ENSG00000239665		NA	NA	NA	-0.259562633410997	0.000205449957995295	0.000707800990898578
ENSG00000059758	CDK17	-0.335864793838285	0.00566018076611688	0.0143409188613356	-0.48485741901729	0.000205492437188375	0.000707829991250061
ENSG00000175854	SWI5	0.316054791875645	0.00487749101246226	0.0126166399587947	0.448298296938894	0.000205954098119398	0.000709302637225589
ENSG00000118961	LDAH	-0.120018126701694	0.017765775869851	0.0387927485921376	-0.202453740339402	0.000206417744118279	0.000710781630575304
ENSG00000184163	C1QTNF12	NA	NA	NA	1.02108021903909	0.00020646962152768	0.000710842479285407
ENSG00000272173		NA	NA	NA	0.739919901818133	0.000206886894532278	0.000712161099101418
ENSG00000168172	HOOK3	NA	NA	NA	-0.36233734005139	0.000207062703241766	0.000712648233863387
ENSG00000197885	NKIRAS1	-0.180837798644891	4.48967933792482e-05	0.000187839795291757	-0.175805482927887	0.000207107986026045	0.000712686050274425
ENSG00000130856	ZNF236	-0.29339954466206	0.00289094785986253	0.00795508308736801	-0.392803794213163	0.000207303419995198	0.000713146175655702
ENSG00000213339	QTRT1	NA	NA	NA	0.490759565146625	0.000207310333821091	0.000713146175655702
ENSG00000110880	CORO1C	-0.217073193371039	0.00473857415203126	0.0122982776886926	-0.306722960674483	0.000207464230230442	0.00071350600271617
ENSG00000005448	WDR54	0.324913533914138	0.00865294810465945	0.0208749610590815	0.494235238781748	0.000207483603985074	0.00071350600271617
ENSG00000122694	GLIPR2	0.294394631626224	0.00608649323049389	0.0153109085852673	0.428375823900222	0.000207815419699163	0.000714528828055642
ENSG00000128965	CHAC1	0.63901389532971	0.000519610158866931	0.0017188823163664	0.732639563443625	0.000207857112861915	0.000714553955729272
ENSG00000267270	PARD6G-AS1	0.50677939840895	2.47782536930771e-05	0.000109603424860757	0.476244140252151	0.000208091427027198	0.000715241142086041
ENSG00000261600		0.72337421090593	0.000189257517302023	0.000689146743832722	0.769900529832822	0.000208340818408092	0.000715979915220534
ENSG00000184378	ACTRT3	-0.202051728419149	0.0136407575438378	0.0309159758445299	-0.327206083818213	0.000208595314821005	0.00071673598500253
ENSG00000151694	ADAM17	-0.142147429322716	0.00554745650322399	0.0140879498464497	-0.204486986694752	0.000208817339362093	0.000717380249509612
ENSG00000271795		-0.375913842707648	0.000984975689192095	0.00305003424185679	-0.454186996624139	0.000208891360232191	0.000717515926774408
ENSG00000135372	NAT10	NA	NA	NA	-0.152148432832728	0.00020924000601203	0.000718594705823169
ENSG00000253426	NA	0.342384013761384	0.000510620982755051	0.00169129975177442	0.391799672623465	0.000209471514467145	0.000719270909144373
ENSG00000100429	HDAC10	0.430143429558938	0.000266703380553692	0.000939383551065469	0.468789949102723	0.000209555809436047	0.000719441479578804
ENSG00000231652		NA	NA	NA	-0.652011303660403	0.000210144593239692	0.000721343705337635
ENSG00000176697	BDNF	0.893072931277212	3.09529749992572e-07	2.00134963739752e-06	0.686991024229956	0.000210283722179359	0.000721702069464782
ENSG00000179119	SPTY2D1	NA	NA	NA	-0.30770863334725	0.000210871853808186	0.000723601055810421
ENSG00000257499	NA	0.400912435632483	0.00285226919029535	0.00786322712172031	0.535302196203912	0.000211167233627221	0.000724467365200291
ENSG00000103550	KNOP1	-0.161979074929402	0.0143334989239226	0.0322818295370147	-0.264005825294788	0.000211194037745217	0.000724467365200291
ENSG00000186377	CYP4X1	-0.332361604261999	0.00353543152269188	0.00951958747749333	-0.453935196374347	0.000211523698645921	0.000725478458749113
ENSG00000213574	LDHAP5	-0.475636120140555	0.00227517350242457	0.00643585658375371	-0.620481985120547	0.000211927010765522	0.000726741783946918
ENSG00000110768	GTF2H1	-0.167940468220323	0.000135012476337678	0.000508106326028927	-0.174502372148517	0.000212143927913816	0.000727365610621516
ENSG00000242687	NA	0.260485620455951	1.940737863197e-06	1.07547929426925e-05	0.215843734261895	0.000212263446238085	0.000727655340856755
ENSG00000169621	APLF	0.313177839693036	6.93527271528574e-07	4.21532326108081e-06	0.248506239871659	0.000212336039787506	0.000727784140330555
ENSG00000144366	GULP1	NA	NA	NA	-0.729104410035571	0.000212963600940356	0.000729814741283234
ENSG00000226432		-0.580128098394304	0.000460016747774228	0.00153740881883182	-0.657680205218234	0.000213159791794253	0.000730366633681181
ENSG00000169306	IL1RAPL1	NA	NA	NA	-0.619583432473357	0.000213334485601326	0.000730844699189113
ENSG00000035720	STAP1	0.426994168467627	0.0183073377072194	0.0398079716327013	0.721840406239028	0.000214186146838328	0.000733641390711602
ENSG00000070367	EXOC5	-0.237781605825734	0.0149429425022545	0.0334838568189941	-0.389576101091716	0.000214265437635674	0.00073379203353773
ENSG00000211898	IGHD	NA	NA	NA	1.31001382051284	0.000214349762425467	0.000733959863727736
ENSG00000272146	ARF4-AS1	0.415893246972567	0.000901949381513446	0.00282195273972161	0.497763701841185	0.000214599596543601	0.000734694269484774
ENSG00000267183	NA	NA	NA	NA	-0.797682562918705	0.000214741162844033	0.000735057833151351
ENSG00000105443	CYTH2	NA	NA	NA	0.24140905899376	0.000215310688008869	0.000736885936678576
ENSG00000235480		0.534180938653773	0.00248617386733302	0.00696390067893887	0.702290694237123	0.000215411985243538	0.000737012691805903
ENSG00000101265	RASSF2	-0.51803600284055	6.81091594017519e-07	4.14823107130072e-06	-0.410347112198114	0.00021541865598523	0.000737012691805903
ENSG00000103502	CDIPT	NA	NA	NA	0.360128280012219	0.000216007320906917	0.000738905042924549
ENSG00000225447	RPS15AP10	NA	NA	NA	-0.715266713549949	0.000217200986534651	0.000742865981102136
ENSG00000100258	LMF2	NA	NA	NA	0.659609673323699	0.00021742381514105	0.000743505726912317
ENSG00000101331	CCM2L	NA	NA	NA	0.344369966148784	0.000218008520825424	0.000745382538873502
ENSG00000103591	AAGAB	-0.14742686352669	0.000593638581651249	0.0019369451036732	-0.170196747355291	0.000219126266612552	0.000749080925559377
ENSG00000170955	CAVIN3	0.385750314014032	0.0138681124428645	0.0313730943473947	0.624008550409417	0.000219374416146277	0.000749693177943216
ENSG00000126790	L3HYPDH	-0.249756017671457	0.000491932619226557	0.00163330432339784	-0.284051690324258	0.000219377518650339	0.000749693177943216
ENSG00000185842	DNAH14	-0.387234722812374	0.00509995697274771	0.0131166096349839	-0.549645816342435	0.000219585817748275	0.000750281630816658
ENSG00000165948	IFI27L1	NA	NA	NA	0.422723647383322	0.000219819245299359	0.000750873861607301
ENSG00000262902	MTCO1P40	NA	NA	NA	0.612646082643495	0.000219831412059998	0.000750873861607301
ENSG00000170271	FAXDC2	0.359484637852301	9.36582199854203e-05	0.000366261097011107	0.363901321635227	0.000219881455468126	0.000750921368296323
ENSG00000168795	ZBTB5	NA	NA	NA	-0.179676486942592	0.000220385136124378	0.000752517830069125
ENSG00000251867		0.4426931505064	8.12778953649683e-09	6.91944262015324e-08	0.299726998898368	0.00022090759422787	0.000754177873443301
ENSG00000132323	ILKAP	0.229466686914632	0.000225569657629787	0.000808897852494325	0.246175942339558	0.000221404416103719	0.00075571930431802
ENSG00000242861		0.38921702730498	2.30954935084895e-05	0.000102750471119657	0.36278187756583	0.000221453904388328	0.00075571930431802
ENSG00000112977	DAP	0.180767398793002	0.00180365656024203	0.00523795368582324	0.229821870219796	0.000221468195144446	0.00075571930431802
ENSG00000120686	UFM1	-0.27681716630299	0.00126254717049495	0.00380742892904595	-0.340411545318727	0.000222071801516978	0.000757654589939962
ENSG00000234690	EPCAM-DT	NA	NA	NA	0.508072359181066	0.000222342856873709	0.000758454843843163
ENSG00000112877	CEP72	0.336214143282393	0.000117999501605944	0.000450431234914239	0.345038587757291	0.000223362331678447	0.000761807420746728
ENSG00000117335	CD46	-0.312837223930217	0.00247335505729823	0.00693079712051167	-0.410022445451139	0.000223432117642153	0.000761920386728188
ENSG00000176105	YES1	-0.353481703127468	0.000177484072467411	0.000651757644450479	-0.37271014076614	0.000223681685610624	0.000762646285262409
ENSG00000072736	NFATC3	NA	NA	NA	-0.154726877297172	0.000223976353228154	0.000763516865639107
ENSG00000235652	FBXO30-DT	0.573599474087073	7.87374607330507e-07	4.72492974731022e-06	0.455794038772154	0.000224010506222108	0.000763516865639107
ENSG00000167100	SAMD14	NA	NA	NA	0.73889751623209	0.000224328637165316	0.000764475796807547
ENSG00000211450	SELENOH	NA	NA	NA	0.659042380509264	0.000224716476056117	0.000765671928008226
ENSG00000141404	GNAL	-0.283803388397562	0.00565216189733345	0.0143240946815227	0.407047557332749	0.000224975034583285	0.000766427244864794
ENSG00000150938	CRIM1	NA	NA	NA	-0.483587227938083	0.000225806241839047	0.000769132848984959
ENSG00000149929	HIRIP3	0.185025701920596	0.00352540369161437	0.00949966469339189	0.251457531953115	0.00022602906986762	0.000769765667145035
ENSG00000133302	SLF1	NA	NA	NA	-0.331473503315168	0.000226363686295072	0.000770778922644256
ENSG00000099377	HSD3B7	NA	NA	NA	0.512661010025429	0.000226575156996543	0.000771372597894031
ENSG00000152443	ZNF776	NA	NA	NA	-0.427435812970909	0.000226649166122104	0.000771498168908018
ENSG00000267799	MAN1A2P1	-0.579061144246633	0.0231746521573225	0.0489101836918493	-1.01328197485257	0.00022722015361515	0.000773315101912289
ENSG00000270672	MTRNR2L6	0.442338705222816	0.000320456059433764	0.00110879077107776	0.485775999375849	0.000227379879225043	0.000773731991186444
ENSG00000099308	MAST3	0.33589898775878	0.000120434258024982	0.000458462047264545	0.344702343567555	0.000227741017780517	0.000774834003028313
ENSG00000107742	SPOCK2	0.25056460514719	0.00969671215928623	0.023024151666148	0.384375966269499	0.000228195603705366	0.000776253534228388
ENSG00000158806	NPM2	NA	NA	NA	0.566762493933559	0.000228448661912883	0.000776987175648384
ENSG00000076108	BAZ2A	NA	NA	NA	-0.281528896974899	0.00022879967832212	0.000778053692556369
ENSG00000089123	TASP1	-0.223841718667664	0.00430600662695727	0.0112812813558748	-0.310711280559969	0.00022898952648922	0.000778571883176125
ENSG00000130363	RSPH3	NA	NA	NA	-0.2406983102327	0.000229305761237002	0.000779519552472785
ENSG00000144362	PHOSPHO2	-0.294592767484312	0.00270168431610215	0.00749682224234462	-0.388869105595845	0.000229501010016855	0.000780055690081824
ENSG00000110011	DNAJC4	NA	NA	NA	0.454834353545831	0.00022984778321777	0.000781106587579474
ENSG00000110455	ACCS	0.39491665494117	1.54799751832313e-05	7.16494793987986e-05	0.359364615921651	0.000229924291862382	0.000781164205429694
ENSG00000213923	CSNK1E	0.12371116721374	0.0118782448625109	0.0274055519582368	0.195056854706014	0.000229939918416507	0.000781164205429694
ENSG00000226380		-0.422483199801151	0.000255749860566648	0.000905252572378727	-0.456056192890223	0.000230142617145597	0.000781725028915112
ENSG00000241478	HSPA8P9	NA	NA	NA	0.670000252904809	0.000230815574304664	0.000783882734045633
ENSG00000169855	ROBO1	0.575530362417368	5.79958166716043e-10	5.90789738359122e-09	0.360188279804815	0.000230918085942608	0.000784048947484324
ENSG00000203896	LIME1	NA	NA	NA	0.558932473466898	0.000230939974378112	0.000784048947484324
ENSG00000138802	SEC24B	NA	NA	NA	-0.328496907296579	0.000231887311411983	0.000787136592364
ENSG00000134243	SORT1	NA	NA	NA	-0.303952732495107	0.000231951436312314	0.000787225673363741
ENSG00000172113	NME6	NA	NA	NA	-0.166264755816657	0.000232010168806161	0.000787296426838802
ENSG00000097046	CDC7	-0.397621519489112	0.00182085030743884	0.00528331335365632	-0.504304506403258	0.000232177211347287	0.000787734633307423
ENSG00000090971	NAT14	NA	NA	NA	0.640188489615003	0.000232475591998733	0.000788618230056428
ENSG00000203993	ARRDC1-AS1	NA	NA	NA	0.379410038223172	0.000232894974149881	0.000789911940233178
ENSG00000169139	UBE2V2	-0.266492073632342	7.17579636843339e-06	3.54373156683494e-05	-0.233040347585836	0.000232984320446099	0.000790086025324802
ENSG00000262951	NA	0.40560657941824	0.00394359748845032	0.0104490500328301	0.556833575163946	0.000233042631170298	0.000790154824335122
ENSG00000173137	ADCK5	NA	NA	NA	0.646382958018952	0.00023427447518536	0.00079413840488355
ENSG00000122691	TWIST1	NA	NA	NA	0.511065688590799	0.000234293949297004	0.00079413840488355
ENSG00000213463	SYNJ2BP	NA	NA	NA	-0.304976058555233	0.000234521101538734	0.000794778703698048
ENSG00000116062	MSH6	-0.148270515963318	0.000429127100262463	0.00144392653344466	-0.166052657551589	0.000235010628500557	0.000796307821762608
ENSG00000124074	ENKD1	NA	NA	NA	0.584110184497421	0.00023546594793254	0.0007977205516769
ENSG00000230303		0.644137949291245	2.60271108253738e-06	1.4055857330096e-05	0.536751123527757	0.000235776175502776	0.000798641353402313
ENSG00000172466	ZNF24	-0.166207879036083	0.00621011484998855	0.0155785123971043	-0.24027348975755	0.000236195645489732	0.000799931830006864
ENSG00000039123	MTREX	-0.181704087747713	0.0119485614914993	0.0275372137467947	-0.286169317347978	0.000236453886941331	0.000800607011310812
ENSG00000111011	RSRC2	NA	NA	NA	-0.240636385613032	0.000236472057909906	0.000800607011310812
ENSG00000204253	HNRNPCP2	NA	NA	NA	0.362702410600683	0.000236909783205457	0.000801958332756573
ENSG00000247092	SNHG10	0.232219610244497	0.00064281778917942	0.00208171988108735	0.26831396082587	0.000237167783326701	0.000802700929203935
ENSG00000105662	CRTC1	0.239445007151476	0.01691536214538	0.0372331469911177	0.396858414269122	0.000237896652631401	0.000805036694078023
ENSG00000188419	CHM	-0.341446772103662	0.00342637455931318	0.00926284502628947	-0.460910895531915	0.00023817789223979	0.000805825013415937
ENSG00000181418	DDN	-0.860709506535844	5.68183782327747e-07	3.51411523230741e-06	-0.672072313617086	0.000238207163149709	0.000805825013415937
ENSG00000008086	CDKL5	-0.773083391116312	0.0180265562009876	0.0392796334709786	-1.29391348863408	0.000238462534331879	0.000806557605135218
ENSG00000136238	RAC1	-0.169856174935488	3.11255325603316e-05	0.00013472603460451	-0.160104529716556	0.000238684123321137	0.000807175714684547
ENSG00000267127		0.500052739677852	3.62077161234886e-07	2.31162073352448e-06	0.383499317372995	0.000239210073182461	0.000808822735243203
ENSG00000240889	NDUFB2-AS1	NA	NA	NA	0.970494863410061	0.000239847167246964	0.000810844962186295
ENSG00000198162	MAN1A2	NA	NA	NA	-0.357159764841287	0.000240113304367382	0.000811612650952923
ENSG00000169439	SDC2	0.328137758487699	4.49421325162626e-07	2.83197427596945e-06	0.253668823456989	0.000240702739901636	0.00081347270091005
ENSG00000104415	CCN4	-0.639553898917976	0.000287323126979914	0.0010050264099932	-0.693894414278036	0.000241133034612565	0.000814794405249383
ENSG00000175582	RAB6A	NA	NA	NA	-0.204429473198449	0.000241282334211262	0.000815166344861686
ENSG00000036054	TBC1D23	-0.264919510911843	0.00519870381465462	0.0133354772277712	-0.374248554064081	0.000242463056305181	0.000819022232294858
ENSG00000263235		NA	NA	NA	0.49535191058721	0.000242896167367236	0.00082032454269567
ENSG00000072042	RDH11	-0.115908610458133	0.0122735288924328	0.0282017032191118	-0.182893449495751	0.000242927541299704	0.00082032454269567
ENSG00000230043	TMSB4XP6	NA	NA	NA	0.411500289880506	0.000243418368356588	0.000821848434251545
ENSG00000173557	FAM166C	0.760533311245791	0.000116959449624357	0.000447200427349357	0.775150583493157	0.000244192698154437	0.00082432885970555
ENSG00000068796	KIF2A	-0.220187148381095	0.0224947876335494	0.0476372344657893	-0.381318627698604	0.000245099030367368	0.000827254011704446
ENSG00000162817	C1orf115	-0.43507736743657	6.38609712806886e-12	8.78289109320972e-11	-0.242982723506548	0.000245177734865675	0.000827385272530627
ENSG00000176142	TMEM39A	-0.150437921588633	0.0148918796411347	0.0333874367054073	-0.243979654755069	0.000245749266425625	0.000829179331968001
ENSG00000237753		0.531879267702839	1.33674751731452e-05	6.25229578152442e-05	0.477930833992122	0.000246688531739355	0.00083221337306421
ENSG00000214456	PLIN5	-0.531990501570498	1.09304595269968e-05	5.1966570448529e-05	-0.473109238524824	0.000246860181539371	0.000832657268717688
ENSG00000006747	SCIN	1.14204628552794	2.70042081859361e-08	2.09393451608932e-07	0.796806513324841	0.000247307314586292	0.000834030072122319
ENSG00000170004	CHD3	0.200836700224047	0.000156667513171288	0.000581895905489284	0.208474176190537	0.000247673393030394	0.000835129122272371
ENSG00000166451	CENPN	-0.255835790604104	0.00272743134384675	0.00756119940721443	-0.336192270713953	0.000247959499138255	0.000835958201101896
ENSG00000071243	ING3	NA	NA	NA	-0.314206183053868	0.000248100937830688	0.000836299365621982
ENSG00000260743		-0.507747716906778	0.00017022883827711	0.000627220831247628	-0.529916744183388	0.000248344921301541	0.000836986021661908
ENSG00000104331	BPNT2	NA	NA	NA	-0.269212541028807	0.000248625709945939	0.000837796477766588
ENSG00000132326	PER2	0.736972010385079	6.30271809895521e-10	6.36514056982953e-09	0.459751281610489	0.000249318124641197	0.000839993506512437
ENSG00000154473	BUB3	-0.154617127735614	8.25735479139378e-05	0.000325856608279442	-0.153891138056817	0.000249805012472254	0.000841497481631692
ENSG00000165475	CRYL1	0.135914588859086	0.0207239666786825	0.0442615366443679	0.23187430484308	0.00024985270560133	0.000841521730162276
ENSG00000135052	GOLM1	0.446052375922658	2.9563973243484e-07	1.91870371009632e-06	0.338333505329221	0.000250411960528994	0.000843268668247128
ENSG00000130147	SH3BP4	-0.259318787674014	0.000121528583383512	0.000462119943511942	-0.264450458040427	0.000250917272629716	0.000844833415832489
ENSG00000184702	SEPTIN5	0.271853158243594	0.00122211073309238	0.00369728972840193	0.330410437286131	0.000251496238112537	0.000846645605737343
ENSG00000072756	TRNT1	-0.224446895797243	0.00334914771287118	0.00908124199128078	-0.301056542192272	0.000251645853031142	0.000847012062170418
ENSG00000242477		NA	NA	NA	0.6056975686375	0.000251703765428295	0.000847069789370916
ENSG00000164841	TMEM74	NA	NA	NA	0.643470085893298	0.000252158889155555	0.000848464034252199
ENSG00000064313	TAF2	-0.385588878056822	0.00459276774182365	0.0119526996171368	-0.535247399746609	0.000253712414492463	0.000853553130252205
ENSG00000134283	PPHLN1	NA	NA	NA	-0.151333940363617	0.000254542985076336	0.000856208768674545
ENSG00000262528		0.625918013974572	0.0129772463970239	0.0296221613990064	0.992191214545949	0.000254835907646043	0.000857055348242827
ENSG00000196422	PPP1R26	0.21257107273086	0.00252831718578971	0.00706670604410166	0.276559233823587	0.00025589282245298	0.000860470670452325
ENSG00000255031		0.234316909293204	0.0112736574027507	0.0262055788016289	0.363943812235647	0.000256224802186431	0.000861447599779361
ENSG00000121089	NACA3P	0.480595054594845	0.0169895726277773	0.0373587235102868	0.792772779773746	0.000256744659951706	0.00086305577134526
ENSG00000149084	HSD17B12	NA	NA	NA	-0.342149625447062	0.000257297999552461	0.000864775954827704
ENSG00000088538	DOCK3	NA	NA	NA	-0.354696401996879	0.000257590561617978	0.00086561925306973
ENSG00000117298	ECE1	-0.376011949056744	1.31649375318995e-10	1.49133065799766e-09	-0.22467505110016	0.000258064064484921	0.000867070222160251
ENSG00000231908	IDH1-AS1	NA	NA	NA	0.628050349787658	0.000258332418360069	0.000867681102673778
ENSG00000172247	C1QTNF4	NA	NA	NA	0.916302449316598	0.000258334487929695	0.000867681102673778
ENSG00000273387		0.494178431106812	0.000254110363308079	0.000900975334342522	0.528841238564849	0.00025837114014462	0.000867681102673778
ENSG00000101407	TTI1	-0.0837059411526191	0.020421939370031	0.0436953173267123	-0.142116537753793	0.000258490664642202	0.000867942236537339
ENSG00000125652	ALKBH7	NA	NA	NA	0.875401060077575	0.000259086343679971	0.000869801826819625
ENSG00000015520	NPC1L1	0.424489010657217	0.00493189855558911	0.0127459002466978	0.593134683948264	0.000259466887781819	0.000870938684379581
ENSG00000182950	ODF3L1	NA	NA	NA	0.749389639444544	0.000259596041072961	0.000871231480868411
ENSG00000141956	PRDM15	-0.141479794408488	0.0083384033832663	0.0202029101909359	-0.210769053661732	0.000260354975634848	0.000873637453361503
ENSG00000120451	SNX19	-0.128038321053554	0.0181426533424489	0.0394953361732066	-0.213117587051054	0.000261392702589039	0.00087697800331011
ENSG00000100883	SRP54	-0.145884290924036	0.00444436134589017	0.0115998835881617	-0.201311064715307	0.000261594601011171	0.000877513705183721
ENSG00000070950	RAD18	NA	NA	NA	-0.223880324062769	0.000262076465636819	0.00087898822343427
